  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 111.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 101.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 116.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297  96.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 126.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297  86.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 136.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297  76.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 156.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297  56.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 166.58134561 111.95221297  61.43364279 180.00000000 298.56635721
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 177.95875855 300.60759866
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 182.04124145 296.52511576
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 175.91751710 302.64884011
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 184.08248290 294.48387431
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 163.67006838 314.89628883
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 196.32993162 282.23642559
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 155.50510257 323.06125464
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 204.49489743 274.07145978
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 147.34013676 331.22622045
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 212.65986324 265.90649397
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  61.43364279 139.17517095 339.39118626
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  63.79066539 178.82148870 297.38784591
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  59.07662019 181.17851130 299.74486851
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  66.14768800 177.64297740 296.20933461
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  56.71959758 182.35702260 300.92337981
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  80.28982362 170.57190958 289.13826679
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  42.57746196 189.42809042 307.99444763
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  89.71791404 165.85786438 284.42422159
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  33.14937154 194.14213562 312.70849283
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  99.14600445 161.14381917 279.71017638
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297  23.72128113 198.85618083 317.42253804
  1.42077677   0.96013932   1.09108970   1.08555104   1.09108970 108.12930637 111.95221297 106.58134561 111.95221297 108.57409487 156.42977396 274.99613117
  1.42077677   0.96013932   1.09180692   1.08443516   1.09156755 108.12930637 111.59061441 107.20765833 111.70160447  66.43364279 185.00000000 303.56635721
  1.42077677   0.96013932   1.09182859   1.08453805   1.09136647 108.12930637 111.51355585 107.26827638 111.74181636  71.43364279 190.00000000 308.56635721
  1.42077677   0.96013932   1.09177784   1.08470791   1.09112562 108.12930637 111.41783537 107.36816520 111.77546283  76.43364279 195.00000000 313.56635721
  1.42077677   0.96013932   1.09165260   1.08494229   1.09085784 108.12930637 111.30056567 107.50559444 111.80458451  81.43364279 200.00000000 318.56635721
  1.42077677   0.96013932   1.09145339   1.08523767   1.09057691 108.12930637 111.15944716 107.67811282 111.83057384  86.43364279 205.00000000 323.56635721
  1.42077677   0.96013932   1.09118324   1.08558949   1.09029699 108.12930637 110.99300980 107.88253683 111.85417336  91.43364279 210.00000000 328.56635721
  1.42077677   0.96013932   1.09084746   1.08599204   1.09003196 108.12930637 110.80080395 108.11495837 111.87554386  96.43364279 215.00000000 333.56635721
  1.42077677   0.96013932   1.09045335   1.08643848   1.08979488 108.12930637 110.58352322 108.37078266 111.89438949 101.43364279 220.00000000 338.56635721
  1.42077677   0.96013932   1.09000987   1.08692086   1.08959734 108.12930637 110.34304914 108.64480625 111.91012121 106.43364279 225.00000000 343.56635721
  1.42077677   0.96013932   1.08952720   1.08743018   1.08944896 108.12930637 110.08241502 108.93134064 111.92203574 111.43364279 230.00000000 348.56635721
  1.42077677   0.96013932   1.08901640   1.08795646   1.08935695 108.12930637 109.80569410 109.22438230 111.92948639 116.43364279 235.00000000 353.56635721
  1.42077677   0.96013932   1.08848897   1.08848897   1.08932577 108.12930637 109.51782365 109.51782365 111.93202346 121.43364279 240.00000000 358.56635721
